ProbeID	1 Avg_ctrl	1 Avg_treat	1 FoldChange	1 Rank_modT	1 Rank_WAD	1 RP_origPvalue	1 RP_correctedPvalue	1 Rank_RP	1 DEG	ProbeID	Gene Title (Affymetrix)	Entrez Gene	SwissProt	EC	RefSeq Transcript ID	RefSeq Protein ID	Gene Ontology Biological Process	Gene Ontology Cellular Component	Gene Ontology Molecular Function	NO	ProbeID	V2.2	---	Gene_len(V2.2)	bit	score	Expect	p_value	Number_of matches	HSP_length	Avg_HSP_match(%)	HSP_coverage (%)	Blast_percent_identity		Is TF?	Gene (Poplar V3.0)	Query_length	Subject_length	Blast_score	Bits	Expect	Pvalue	Number_of matches	HSP_length	Percentage_of_matches	HSP_percentage	Blast_percent_identity	homolog AGI to V3 gene (by Phytozome)	symbol (By Phytozome)	Desc ( Phytozome)	NO	ProbeID	AGI (TAIR10)	Description	Functions	Domain	target_len (probe design seq)	At_gene_length	Blast_score	Bits	Expect	Pvalue	Number_of matches	HSP_length	Percentage_of_matches	HSP_percentage	Blast_percent_identity
POPTR_0014s09690.1	6.37407915583699	15.0633341435521	2.36321730171141	201	2087	6e-04	0.0295670103092784	160	DEG	
POPTR_0007s13810.1	117.539566766592	237.874280469111	2.02378047676045	642	231	0.0017	0.0472441860465116	315	DEG	
POPTR_0002s08140.1	307.203860997876	135.584884287442	-2.2657677705916	577	131	0.0011	0.0441848739495798	279	DEG	
POPTR_0009s06820.1	35.2929252430522	15.9923874659149	-2.20685781396137	1219	709	0.001	0.0415652173913044	262	DEG	
POPTR_0014s13950.1	89.3445056937869	194.187578225192	2.17346972505212	105	218	0.001	0.03734375	224	DEG	
POPTR_0009s03660.1	45.0454805414852	118.096202712191	2.62171035345996	81	195	3e-04	0.0214029850746269	99	DEG	
POPTR_0003s19020.1	6.33970173663861	16.1345793010703	2.54500605412157	389	1867	5e-04	0.0256989247311827	136	DEG	
POPTR_0004s01310.1	43.7983746381314	180.39701474186	4.11880614822642	170	69	0	0	16	DEG	
POPTR_0818s00200.1	412.734957047673	1025.20559701351	2.48393207192065	395	35	3e-04	0.0210882352941175	97	DEG	
POPTR_0001s28620.1	8.00691952066554	15.9792253919213	1.99567703293128	82	2209	0.0017	0.046971098265896	312	DEG	
POPTR_0013s12760.1	127.26549808427	257.786813413124	2.02558287433432	50	224	0.0015	0.0439877300613496	276	DEG	
POPTR_0016s03110.1	32.0179098872109	10.9605128944457	-2.92120543952247	2403	661	5e-04	0.0322972972972972	178	DEG	
POPTR_0014s06330.1	44.7186715917986	8.29386883770512	-5.39177463097813	17	220	0	0	21	DEG	
POPTR_0008s03290.1	32.9369911442711	69.1166512180436	2.09845067253708	1139	463	0.0011	0.0378273381294965	229	DEG	
POPTR_0003s18670.1	516.278063225693	211.575970597997	-2.44015453062315	1627	90	0.0011	0.0430983606557378	268	DEG	
POPTR_0001s12600.1	5.37290264710572	25.9767689320203	4.83477379699286	5181	1623	0.0018	0.0486101694915253	327	DEG	
POPTR_0008s06700.1	19.0856308372631	41.9819578726617	2.19966309893699	84	696	9e-04	0.0355537190082644	208	DEG	
POPTR_0008s06850.1	49.8530594558408	13.0630472620649	-3.81634227111879	175	279	0	0	27	DEG	
POPTR_0001s47400.1	159.234447925798	55.4119436033684	-2.87364848750981	241	110	2e-04	0.025157894736842	131	DEG	
POPTR_0080s00230.1	998.452264102125	4086.68363850023	4.09301855024111	173	5	0	0	28	DEG	
POPTR_0004s17110.1	191.300713999794	515.990241686132	2.69727295260742	205	52	2e-04	0.0177037037037038	79	DEG	
POPTR_0003s13020.1	6.3928700956346	39.6388974460775	6.20048536151942	148	300	0	0	32	DEG	
POPTR_0007s10280.4	4.27434007943598	10.963385514318	2.56493056485216	1376	3644	9e-04	0.0349756097560976	202	DEG	
POPTR_0003s07490.1	63.2084368447233	19.7101419385759	-3.20689912034648	101	264	1e-04	0.0154193548387096	68	DEG	
POPTR_0191s00230.1	220.574024137753	434.377458269632	1.96930468112762	362	163	0.0018	0.0483370786516855	324	DEG	
POPTR_0016s14350.1	8.82561947011342	21.6051395166215	2.44800261214342	125	1272	5e-04	0.0254255319148935	134	DEG	
POPTR_0015s07570.1	249.997953421589	97.0316071327196	-2.57645895815827	2101	80	4e-04	0.0294153846153846	159	DEG	
POPTR_0009s01050.1	26.5723637690258	66.4039792708201	2.49898653533504	1441	331	4e-04	0.0222325581395348	105	DEG	
POPTR_0001s05110.1	7.50030154263972	22.084353660044	2.94446210388915	86	1025	1e-04	0.0113809523809525	53	DEG	
POPTR_0016s09080.1	1179.23616265822	5.38736043451859	-218.889412912206	4882	17	2e-04	0.0245128205128204	126	DEG	
POPTR_0004s00930.1	1614.64655103462	422.865626465466	-3.81834429185149	69	10	0	0	36	DEG	
POPTR_0015s00980.1	12.8136549319142	5.18738937215885	-2.47015483369846	491	2671	8e-04	0.0374901960784313	225	DEG	
POPTR_0008s16080.1	305.190553323133	693.113879848954	2.27108562929565	3295	23	2e-04	0.0167719298245614	74	DEG	
POPTR_0004s05490.1	89.5740333468289	41.4571674801574	-2.16064045836469	326	365	0.0011	0.0427479674796749	267	DEG	
POPTR_0001s34890.1	74.3847385797259	26.1087915428553	-2.84903031446821	187	275	3e-04	0.025157894736842	132	DEG	
POPTR_0012s13380.1	21.4212296071809	56.4764926208055	2.63647295960421	128	372	2e-04	0.0164827586206897	73	DEG	
POPTR_0003s01810.1	64.7587163599533	29.9608918520131	-2.16144154452472	257	532	0.0014	0.0467972027972028	311	DEG	
POPTR_0007s01670.1	674.419549770085	1445.56681118584	2.1434236473107	238	71	0.0013	0.0414266666666667	261	DEG	
POPTR_0005s03220.1	5.09821736057176	16.670234440903	3.26981634204655	60	1477	1e-04	0.0108636363636363	51	DEG	
POPTR_0004s19840.1	25.0238215731365	8.87651199010365	-2.81910525226973	73	883	2e-04	0.0222325581395348	106	DEG	
POPTR_0006s27100.1	83.4288596252057	25.22766456333	-3.30703856537219	135	175	1e-04	0.0149375	66	DEG	
POPTR_0003s15230.1	25.5491235498095	55.8009173725583	2.18406385893321	301	533	8e-04	0.034142857142857	194	DEG	
POPTR_0009s13700.2	171.456352195665	360.299424717281	2.10140610192214	405	173	0.0016	0.0457964071856287	299	DEG	
POPTR_0009s05830.3	33.4910034607113	159.882282133008	4.77388748057573	2	47	0	0	38	DEG	
POPTR_0001s37670.4	702.047342214172	338.040532266214	-2.07681409536208	256	104	0.0014	0.0464722222222222	308	DEG	
POPTR_0019s08120.1	132.427422061452	332.186396646736	2.50844116328556	3725	15	1e-04	0.0106222222222221	50	DEG	
POPTR_0005s18480.1	9.82871407216534	22.7554234543133	2.3151984366659	312	1229	6e-04	0.0289696969696971	156	DEG	
POPTR_0015s06910.1	64	14.9913778262214	-4.26912060665017	134	150	0	0	39	DEG	
POPTR_0004s02530.1	55.4443762245306	119.849325351422	2.1616137381738	226	290	9e-04	0.034416	195	DEG	
POPTR_0018s13080.1	150.819049003858	36.2625493949807	-4.1590856550404	255	84	0	0	40	DEG	
